      20,  -0.001648,   0.002869,   0.269609
      36,  -0.001282,   0.003601,   0.270463
      51,  -0.001160,   0.006043,   0.271562
      67,  -0.001404,   0.007874,   0.270952
      83,  -0.001526,   0.008973,   0.270707
      98,  -0.001648,   0.007752,   0.270830
     114,  -0.001526,   0.008606,   0.272172
     129,  -0.002136,   0.007142,   0.280107
     145,  -0.003723,   0.009827,   0.290362
     161,  -0.001526,   0.002136,   0.301105
     176,  -0.002503,   0.009095,   0.301959
     192,  -0.000061,   0.009949,   0.297198
     208,   0.001404,   0.007874,   0.288165
     223,   0.001648,   0.003845,   0.269365
     239,   0.001160,   0.007142,   0.269609
     254,   0.001404,   0.004700,   0.283281
     270,   0.001160,   0.004822,   0.301959
     286,   0.001404,   0.005310,   0.309284
     301,   0.001526,   0.006653,   0.291461
     317,   0.001282,   0.006409,   0.271440
     332,   0.001282,   0.007508,   0.278398
     348,   0.000916,   0.009583,   0.299029
     364,   0.001526,   0.006531,   0.311970
     379,   0.001160,   0.009339,   0.314777
     395,   0.001404,   0.005677,   0.308552
     411,   0.001282,   0.003113,   0.299884
     426,   0.001648,   0.008362,   0.271684
     442,   0.001160,   0.003845,   0.260819
     458,   0.001282,   0.008362,   0.272905
     473,   0.000916,   0.004700,   0.272050
     489,   0.001526,   0.004456,   0.262406
     504,   0.001770,   0.004212,   0.248367
     520,   0.001282,   0.007142,   0.313435
     536,   0.001404,   0.010804,   0.321614
     551,   0.001038,   0.007508,   0.320271
     567,   0.001526,   0.008240,   0.316242
     583,   0.001160,   0.006165,   0.304035
     598,   0.001038,   0.005555,   0.288775
     614,   0.001160,   0.007874,   0.282671
     629,   0.001160,   0.012025,   0.278276
     645,   0.001282,   0.007142,   0.268388
     660,   0.001648,   0.007874,   0.292804
     676,   0.001526,   0.005799,   0.289874
     692,   0.001282,   0.006897,   0.270830
     708,   0.001404,   0.009827,   0.278520
     723,   0.001160,   0.003235,   0.287188
     739,   0.008484,   0.004456,   0.318806
     754,   0.013612,  -0.000061,   0.306110
     770,   0.014955,   0.010682,   0.283770
     786,   0.014710,   0.004944,   0.256180
     801,   0.011903,   0.014344,   0.232863
     817,   0.009827,   0.008484,   0.221510
     832,   0.008729,   0.007630,   0.247513
     848,   0.005310,   0.011658,   0.264237
     864,   0.005432,   0.009949,   0.298419
     879,   0.000183,   0.006897,   0.245559
     895,   0.000916,   0.007752,   0.281572
     911,   0.001160,   0.006775,   0.315266
     926,   0.002014,   0.007630,   0.315632
     942,   0.004456,   0.002991,   0.284746
     957,   0.012635,   0.003113,   0.283281
     973,   0.016297,   0.009339,   0.273027
     988,   0.008240,   0.017152,   0.240310
    1004,   0.001404,   0.002869,   0.216749
    1020,   0.001282,   0.008240,   0.247635
    1036,   0.001160,   0.005310,   0.272661
    1051,   0.001648,   0.006653,   0.296710
    1067,   0.001648,   0.003479,   0.304279
    1082,   0.001404,   0.006043,   0.305988
    1098,   0.001160,   0.005188,   0.313923
    1113,   0.001648,   0.005066,   0.330159
    1129,   0.001648,   0.003845,   0.313435
    1145,   0.001648,   0.006897,   0.304279
    1160,   0.002014,   0.005066,   0.278887
    1176,   0.002747,   0.004944,   0.265824
    1192,   0.002747,   0.006165,   0.265214
    1207,   0.003357,   0.003968,   0.250198
    1223,   0.004822,   0.007874,   0.244217
    1239,   0.002014,   0.008484,   0.275591
    1254,   0.001526,   0.006409,   0.268754
    1270,   0.011414,  -0.007996,   0.245682
    1286,   0.029360,   0.008973,   0.288165
    1301,   0.003968,   0.012269,   0.267655
    1317,   0.001038,   0.004700,   0.241042
    1332,   0.001038,   0.010071,   0.247635
    1348,   0.000793,   0.008729,   0.260575
    1363,   0.000793,   0.008973,   0.292804
    1379,   0.001282,   0.004578,   0.307331
    1395,   0.000916,   0.007020,   0.306232
    1410,   0.001160,   0.011536,   0.296954
    1426,   0.001282,   0.005799,   0.294391
    1442,   0.001038,   0.007020,   0.303546
    1457,   0.000916,   0.002258,   0.292926
    1473,   0.001404,   0.008362,   0.286333
    1488,   0.001160,   0.006531,   0.283526
    1504,   0.001038,   0.006287,   0.256424
    1520,   0.001282,   0.007386,   0.256913
    1536,   0.001038,   0.009705,   0.279619
    1551,  -0.001892,   0.008240,   0.294513
    1567,  -0.000671,   0.002380,   0.276811
    1582,   0.001282,   0.005310,   0.286089
    1598,   0.001404,   0.006409,   0.290972
    1613,   0.001526,   0.005555,   0.292437
